
match_id,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
34,1,45.4,South Africa,Netherlands,L Ngidi,K Rabada,R Klein,0,,,,,,,
34,1,45.5,South Africa,Netherlands,L Ngidi,K Rabada,R Klein,0,1,,,,,,
34,1,45.6,South Africa,Netherlands,L Ngidi,K Rabada,R Klein,0,,,,,,,
34,1,45.7,South Africa,Netherlands,L Ngidi,K Rabada,R Klein,0,,,,,,,
34,1,46.1,South Africa,Netherlands,K Rabada,L Ngidi,SA Edwards,0,,,,,,,
34,1,46.2,South Africa,Netherlands,K Rabada,L Ngidi,SA Edwards,1,,,,,,,
34,1,46.3,South Africa,Netherlands,L Ngidi,K Rabada,SA Edwards,0,,,,,,lbw,L Ngidi
34,2,0.1,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,K Rabada,1,,,,,,,
34,2,0.2,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,1,,,,,,
34,2,0.3,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,0.4,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,1,,,,,,,
34,2,0.5,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,K Rabada,1,,,,,,,
34,2,0.6,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,1,,,,,,,
34,2,0.7,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,K Rabada,4,,,,,,,
34,2,1.1,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,0,,,,,,,
34,2,1.2,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,0,,,,,,,
34,2,1.3,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,0,1,,,,,,
34,2,1.4,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,0,,,,,,,
34,2,1.5,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,2,,,,,,,
34,2,1.6,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,0,,,,,,,
34,2,1.7,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,1,,,,,,,
34,2,2.1,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,2.2,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,2,,,,,,,
34,2,2.3,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,1,,,,,,
34,2,2.4,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,2.5,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,2.6,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,2.7,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,3.1,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,3.2,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,4,,,,,,,
34,2,3.3,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,1,,,
34,2,3.4,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,KA Maharaj,1,,,,,,,
34,2,3.5,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,3.6,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,4.1,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,4.2,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,4.3,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,1,,,,,,
34,2,4.4,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,4,,,,,,,
34,2,4.5,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,4.6,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,4.7,Netherlands,South Africa,MP O'Dowd,Vikramjit Singh,K Rabada,0,,,,,,,
34,2,5.1,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,5.2,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,5.3,Netherlands,South Africa,Vikramjit Singh,MP O'Dowd,KA Maharaj,0,,,,,,caught,Vikramjit Singh
34,2,5.4,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,1,,,,,,,
34,2,5.5,Netherlands,South Africa,MP O'Dowd,CN Ackermann,KA Maharaj,0,,,,1,,,
34,2,5.6,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,6.1,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,0,,,,,,,
34,2,6.2,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,0,,,,,,,
34,2,6.3,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,0,,,,,,,
34,2,6.4,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,1,,,,,,,
34,2,6.5,Netherlands,South Africa,CN Ackermann,MP O'Dowd,K Rabada,1,,,,,,,
34,2,6.6,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,0,,,,,,,
34,2,7.1,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,7.2,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,7.3,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,7.4,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,7.5,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,4,,,,,,,
34,2,7.6,Netherlands,South Africa,CN Ackermann,MP O'Dowd,KA Maharaj,0,,,,,,,
34,2,8.1,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,0,,,,,,,
34,2,8.2,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,1,,,,,,,
34,2,8.3,Netherlands,South Africa,CN Ackermann,MP O'Dowd,K Rabada,1,,,,,,,
34,2,8.4,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,4,,,,,,,
34,2,8.5,Netherlands,South Africa,MP O'Dowd,CN Ackermann,K Rabada,1,,,,,,,
34,2,8.6,Netherlands,South Africa,CN Ackermann,MP O'Dowd,K Rabada,0,,,,,,,
34,2,9.1,Netherlands,South Africa,MP O'Dowd,CN Ackermann,L Ngidi,1,,,,,,,
34,2,9.2,Netherlands,South Africa,CN Ackermann,MP O'Dowd,L Ngidi,4,,,,,,,
34,2,9.3,Netherlands,South Africa,CN Ackermann,MP O'Dowd,L Ngidi,0,,,,,,,
34,2,9.4,Netherlands,South Africa,CN Ackermann,MP O'Dowd,L Ngidi,4,,,,,,,
34,2,9.5,Netherlands,South Africa,CN Ackermann,MP O'Dowd,L Ngidi,4,,,,,,,
34,2,9.6,Netherlands,South Africa,CN Ackermann,MP O'Dowd,L Ngidi,0,,,,,,,
34,2,10.1,Netherlands,South Africa,MP O'Dowd,CN Ackermann,G Coetzee,0,,,,,,bowled,MP O'Dowd
34,2,10.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,10.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,0,,,,,,,
34,2,10.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,2,,,,,,,
34,2,10.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,10.6,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,11.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,,,,
34,2,11.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,1,,,,,
34,2,11.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,1,,,,,,
34,2,11.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,,,,
34,2,11.5,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,4,,,,,,,
34,2,11.6,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,,,,
34,2,11.7,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,,,,
34,2,11.8,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,,,,
34,2,12.1,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,0,,,,,,,
34,2,12.2,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,12.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,12.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,12.5,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,12.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,13.1,Netherlands,South Africa,CN Ackermann,BFW de Leede,L Ngidi,0,,,,,,,
34,2,13.2,Netherlands,South Africa,CN Ackermann,BFW de Leede,L Ngidi,0,,,,,,,
34,2,13.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,L Ngidi,1,,,,,,,
34,2,13.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,L Ngidi,0,,,,1,,,
34,2,13.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,L Ngidi,0,,,,,,,
34,2,13.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,L Ngidi,0,,,,,,,
34,2,14.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,0,,,,,,,
34,2,14.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,14.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,14.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,14.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,4,,,,,,,
34,2,14.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,0,,,,,,,
34,2,15.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,K Rabada,0,,,,,,,
34,2,15.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,K Rabada,1,,,,,,,
34,2,15.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,4,,,,,,,
34,2,15.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,0,,,,,,,
34,2,15.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,0,,,,,,,
34,2,15.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,0,,,,,,,
34,2,16.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,0,,,,,,,
34,2,16.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,0,,,,,,,
34,2,16.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,2,,,,,,,
34,2,16.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,16.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,0,,,,,,,
34,2,16.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,17.1,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,1,,,,,,,
34,2,17.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,K Rabada,1,,,,,,,
34,2,17.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,0,,,,,,,
34,2,17.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,2,,,,,,,
34,2,17.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,K Rabada,1,,,,,,,
34,2,17.6,Netherlands,South Africa,BFW de Leede,CN Ackermann,K Rabada,1,,,,,,,
34,2,18.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,1,,,,,,,
34,2,18.2,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,0,,,,,,,
34,2,18.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,4,,,,,,,
34,2,18.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,G Coetzee,1,,,,,,,
34,2,18.5,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,0,,,,,,,
34,2,18.6,Netherlands,South Africa,BFW de Leede,CN Ackermann,G Coetzee,0,,,,,,,
34,2,19.1,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,1,,,,,,,
34,2,19.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,KA Maharaj,2,,,,,,,
34,2,19.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,KA Maharaj,0,,,,,,,
34,2,19.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,KA Maharaj,1,,,,,,,
34,2,19.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,0,,,,,,,
34,2,19.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,4,,,,,,,
34,2,20.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,0,,,,,,,
34,2,20.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,2,,1,,,,,
34,2,20.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,4,,,,,,,
34,2,20.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,4,,,,,,,
34,2,20.5,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,1,,,,,,,
34,2,20.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,M Jansen,1,,,,,,,
34,2,20.7,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,0,,,,,,,
34,2,21.1,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,0,,,,,,,
34,2,21.2,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,1,,,,,,,
34,2,21.3,Netherlands,South Africa,BFW de Leede,CN Ackermann,KA Maharaj,0,,,,,,,
34,2,21.4,Netherlands,South Africa,BFW de Leede,CN Ackermann,KA Maharaj,1,,,,,,,
34,2,21.5,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,0,,,,,,,
34,2,21.6,Netherlands,South Africa,CN Ackermann,BFW de Leede,KA Maharaj,0,,,,,,,
34,2,22.1,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,4,,,,,,,
34,2,22.2,Netherlands,South Africa,BFW de Leede,CN Ackermann,M Jansen,1,,,,,,,
34,2,22.3,Netherlands,South Africa,CN Ackermann,BFW de Leede,M Jansen,0,,,,,,,
34,2,22.4,Netherlands,South Africa,CN Ackermann,BFW de Leede,M Jansen,0,,,,,,caught and bowled,CN Ackermann
34,2,22.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,0,,,,,,,
34,2,22.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,1,,,,,,,
34,2,23.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,KA Maharaj,2,,,,,,,
34,2,23.2,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,KA Maharaj,1,,,,,,,
34,2,23.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,KA Maharaj,0,1,,,,,,
34,2,23.4,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,KA Maharaj,0,,,,,,,
34,2,23.5,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,KA Maharaj,1,,,,,,,
34,2,23.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,KA Maharaj,1,,,,,,,
34,2,23.7,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,KA Maharaj,0,,,,,,,
34,2,24.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,1,,,,,,,
34,2,24.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,M Jansen,0,,,,,,,
34,2,24.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,M Jansen,1,,,,,,,
34,2,24.4,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,4,,,,,,,
34,2,24.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,0,,,,,,,
34,2,24.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,M Jansen,0,,,,,,,
34,2,25.1,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,0,,,,,,,
34,2,25.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,1,,,,,,,
34,2,25.3,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,0,,,,,,,
34,2,25.4,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,1,,,,,,,
34,2,25.5,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,1,,,,,,,
34,2,25.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,1,,,,,,,
34,2,26.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,26.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,26.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,26.4,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,1,,,,,,,
34,2,26.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,0,,,,,,,
34,2,26.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,27.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,1,,,,,,,
34,2,27.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,0,,,,,,,
34,2,27.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,1,,,,,,,
34,2,27.4,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,4,,,,,,,
34,2,27.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,L Ngidi,1,,,,,,,
34,2,27.6,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,L Ngidi,4,,,,,,,
34,2,28.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,28.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,28.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,28.4,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,1,,,,,,,
34,2,28.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,0,,,,,,,
34,2,28.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,29.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,K Rabada,0,,,,,,,
34,2,29.2,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,K Rabada,1,,,,,,,
34,2,29.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,K Rabada,0,,,,,,,
34,2,29.4,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,K Rabada,1,,,,,,,
34,2,29.5,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,K Rabada,4,,,,,,,
34,2,29.6,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,K Rabada,1,,,,,,,
34,2,30.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,30.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,2,,,,,,,
34,2,30.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,1,,,,,,,
34,2,30.4,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,HE van der Dussen,1,,,,,,,
34,2,30.5,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,1,,,,,,
34,2,30.6,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,30.7,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,HE van der Dussen,0,,,,,,,
34,2,31.1,Netherlands,South Africa,Saqib Zulfiqar,BFW de Leede,K Rabada,1,,,,,,,
34,2,31.2,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,K Rabada,0,,,,,,,
34,2,31.3,Netherlands,South Africa,BFW de Leede,Saqib Zulfiqar,K Rabada,4,,,,,,,
35,1,0.1,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,1,,,,,,
35,1,0.2,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,0.3,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,0.4,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,0.5,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,0.6,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,0.7,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,1.1,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,1,,,,,,
35,1,1.2,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,1.3,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,1.4,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,1.5,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,4,,,,,,,
35,1,1.6,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,1.7,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,2.1,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,2.2,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,2.3,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,2,,,,,,,
35,1,2.4,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,2.5,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,2.6,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,4,,,,,,,
35,1,3.1,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,3.2,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,4,,,,,,,
35,1,3.3,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,3.4,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,1,,,,,,,
35,1,3.5,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,4,,,,,,,
35,1,3.6,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,0,,,,,,,
35,1,4.1,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,1,,,,,,
35,1,4.2,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,,,,,,,
35,1,4.3,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,1,,,,,,
35,1,4.4,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,1,,,,,,,
35,1,4.5,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,1,,,,,,,
35,1,4.6,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,,,,,,,
35,1,4.7,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,4,,,,,,,
35,1,4.8,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,,,,,,,
35,1,5.1,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,0,,,,,,,
35,1,5.2,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,4,,,,,,,
35,1,5.3,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,0,,,,,,,
35,1,5.4,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,0,,,,,,,
35,1,5.5,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,0,,,,,,,
35,1,5.6,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,1,,,,,,,
35,1,6.1,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,4,,,,,,,
35,1,6.2,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,4,,,,,,,
35,1,6.3,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,0,,,,,,,
35,1,6.4,England,Sri Lanka,JM Bairstow,JE Root,M Pathirana,1,,,,,,,
35,1,6.5,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,0,,,,,,,
35,1,6.6,England,Sri Lanka,JE Root,JM Bairstow,M Pathirana,4,,,,,,,
35,1,7.1,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,0,,,,,,,
35,1,7.2,England,Sri Lanka,JM Bairstow,JE Root,DM de Silva,1,,,,,,,
35,1,7.3,England,Sri Lanka,JE Root,JM Bairstow,DM de Silva,0,,,,,,,
35,1,7.4,England,Sri Lanka,JE Root,JM Bairstow,DM de Silva,4,,,,,,,
35,1,7.5,England,Sri Lanka,JE Root,JM Bairstow,DM de Silva,0,,,,,,,
35,1,7.6,England,Sri Lanka,JE Root,JM Bairstow,DM de Silva,4,,,,,,,
35,1,8.1,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,0,,,,,,,
35,1,8.2,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,0,,,,,,,
35,1,8.3,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,0,,,,,,,
35,1,8.4,England,Sri Lanka,JM Bairstow,JE Root,CAK Rajitha,1,,,,,,,
35,1,8.5,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,0,,,,,,,
35,1,8.6,England,Sri Lanka,JE Root,JM Bairstow,CAK Rajitha,2,,,,,,,
35,1,9.1,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,0,,,,,,,
35,1,9.2,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,0,,,,,,,
35,1,9.3,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,4,,,,,,,
35,1,9.4,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,0,,,,,,,
35,1,9.5,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,2,,,,,,,
35,1,9.6,England,Sri Lanka,JM Bairstow,JE Root,D Madushanka,1,,,,,,,
